IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
130.61.33.219,80,0,false,FRA,Europe,Frankfurt,280,1.15
152.70.104.55,443,0,true,NRT,Asia Pacific,Tokyo,380,1.15
130.61.224.164,8080,8080,false,FRA,Europe,Frankfurt,159,1.15
130.61.213.99,2082,0,false,FRA,Europe,Frankfurt,357,1.15
140.83.37.186,8443,0,true,NRT,Asia Pacific,Tokyo,306,1.15
158.180.61.202,2096,0,true,FRA,Europe,Frankfurt,302,1.15
130.61.173.66,2086,2086,false,FRA,Europe,Frankfurt,160,1.15
130.61.93.150,2086,0,false,FRA,Europe,Frankfurt,288,1.15
152.67.150.166,2087,0,true,LHR,Europe,London,160,1.15
158.180.42.250,8080,0,false,FRA,Europe,Frankfurt,337,1.15
141.147.110.21,80,80,false,LHR,Europe,London,176,1.15
141.147.179.103,8443,0,true,NRT,Asia Pacific,Tokyo,511,1.15
158.180.63.80,8880,0,false,FRA,Europe,Frankfurt,157,1.15
130.61.209.187,2052,0,false,FRA,Europe,Frankfurt,168,1.15
130.61.170.144,2052,2052,false,FRA,Europe,Frankfurt,325,1.15
130.61.250.225,2052,0,false,FRA,Europe,Frankfurt,172,1.15
130.61.169.214,2095,2095,false,FRA,Europe,Frankfurt,380,1.15
138.2.47.11,2052,0,false,KIX,Asia Pacific,Osaka,71,1.15
132.145.23.112,2086,2086,false,LHR,Europe,London,197,1.15
130.61.230.198,80,80,false,FRA,Europe,Frankfurt,158,1.15
130.61.179.162,2053,0,true,FRA,Europe,Frankfurt,337,1.15
144.24.180.205,8080,8080,false,FRA,Europe,Frankfurt,154,1.15
129.151.89.173,80,80,false,LHR,Europe,London,172,1.15
130.61.23.182,8080,8080,false,FRA,Europe,Frankfurt,356,1.14
141.147.3.86,2095,0,false,FRA,Europe,Frankfurt,372,1.14
130.61.221.120,8080,8080,false,FRA,Europe,Frankfurt,355,1.14
140.238.98.219,2096,0,true,LHR,Europe,London,250,1.14
130.61.173.66,443,0,true,FRA,Europe,Frankfurt,164,1.14
140.238.98.219,2083,0,true,LHR,Europe,London,159,1.14
140.238.102.40,2096,0,true,LHR,Europe,London,197,1.14
130.61.117.141,2087,0,true,FRA,Europe,Frankfurt,357,1.14
158.180.48.158,8443,0,true,FRA,Europe,Frankfurt,191,1.14
146.56.113.12,2095,2095,false,NRT,Asia Pacific,Tokyo,119,1.14
193.122.109.134,2052,0,false,NRT,Asia Pacific,Tokyo,106,1.14
129.154.221.87,8880,8880,false,NRT,Asia Pacific,Tokyo,100,1.14
144.24.179.197,2095,0,false,FRA,Europe,Frankfurt,347,1.14
132.145.19.196,8880,8880,false,LHR,Europe,London,183,1.14
168.138.206.194,443,80,true,NRT,Asia Pacific,Tokyo,373,1.14
130.61.173.66,8443,0,true,FRA,Europe,Frankfurt,299,1.14
158.180.49.55,2086,0,false,FRA,Europe,Frankfurt,346,1.14
141.147.81.171,80,80,false,LHR,Europe,London,164,1.14
141.147.26.120,2096,0,true,FRA,Europe,Frankfurt,358,1.14
130.61.228.171,2087,0,true,FRA,Europe,Frankfurt,380,1.14
130.61.102.99,8080,8080,false,FRA,Europe,Frankfurt,164,1.14
140.238.73.54,8880,8880,false,LHR,Europe,London,178,1.14
130.61.183.12,8080,8080,false,FRA,Europe,Frankfurt,316,1.14
158.180.39.181,2096,0,true,FRA,Europe,Frankfurt,396,1.14
140.238.101.26,2053,0,true,LHR,Europe,London,182,1.14
129.154.216.233,2083,2083,true,NRT,Asia Pacific,Tokyo,163,1.14
129.154.218.187,2053,0,true,NRT,Asia Pacific,Tokyo,118,1.14
140.238.1.42,2052,0,false,NRT,Asia Pacific,Tokyo,60,1.14
129.151.85.250,2095,2095,false,LHR,Europe,London,172,1.14
146.56.116.27,8443,0,true,NRT,Asia Pacific,Tokyo,124,1.14
146.56.112.158,2083,0,true,NRT,Asia Pacific,Tokyo,121,1.14
130.61.150.17,2082,2082,false,FRA,Europe,Frankfurt,154,1.14
152.70.98.190,8080,8080,false,NRT,Asia Pacific,Tokyo,362,1.14
130.61.23.182,2095,0,false,FRA,Europe,Frankfurt,361,1.14
130.61.201.130,2052,0,false,FRA,Europe,Frankfurt,351,1.13
158.180.49.56,2096,0,true,FRA,Europe,Frankfurt,322,1.13
144.24.163.115,2086,2086,false,FRA,Europe,Frankfurt,334,1.13
152.67.136.138,2083,0,true,LHR,Europe,London,180,1.13
158.180.57.62,2087,0,true,FRA,Europe,Frankfurt,403,1.13
158.180.49.183,2087,0,true,FRA,Europe,Frankfurt,313,1.13
130.61.215.50,80,0,false,FRA,Europe,Frankfurt,359,1.13
152.70.169.4,443,0,true,FRA,Europe,Frankfurt,339,1.13
129.154.206.193,443,80,true,NRT,Asia Pacific,Tokyo,149,1.13
130.61.22.128,2082,0,false,FRA,Europe,Frankfurt,387,1.13
130.61.243.81,80,0,false,FRA,Europe,Frankfurt,287,1.13
141.147.189.39,2052,2052,false,NRT,Asia Pacific,Tokyo,216,1.13
168.138.218.110,2052,0,false,NRT,Asia Pacific,Tokyo,392,1.13
141.147.163.209,80,80,false,NRT,Asia Pacific,Tokyo,312,1.13
152.70.111.41,443,80,true,NRT,Asia Pacific,Tokyo,398,1.13
140.238.99.140,2096,0,true,LHR,Europe,London,159,1.13
141.147.173.247,2052,2052,false,NRT,Asia Pacific,Tokyo,374,1.13
158.180.56.14,8443,0,true,FRA,Europe,Frankfurt,383,1.13
130.61.117.110,8080,8080,false,FRA,Europe,Frankfurt,340,1.13
158.180.61.202,443,0,true,FRA,Europe,Frankfurt,315,1.13
144.24.70.233,2087,0,true,NRT,Asia Pacific,Tokyo,173,1.13
130.61.169.43,2082,0,false,FRA,Europe,Frankfurt,341,1.13
140.238.75.250,8880,8880,false,LHR,Europe,London,173,1.13
140.238.102.161,8443,0,true,LHR,Europe,London,212,1.13
158.101.173.130,443,0,true,FRA,Europe,Frankfurt,356,1.13
130.61.123.23,8080,0,false,FRA,Europe,Frankfurt,361,1.13
130.61.140.95,2096,0,true,FRA,Europe,Frankfurt,320,1.13
158.180.50.133,2053,0,true,FRA,Europe,Frankfurt,364,1.13
193.122.99.246,8080,8080,false,NRT,Asia Pacific,Tokyo,108,1.13
130.61.221.8,80,80,false,FRA,Europe,Frankfurt,346,1.13
140.238.77.98,2053,0,true,LHR,Europe,London,187,1.13
168.138.214.164,2087,0,true,NRT,Asia Pacific,Tokyo,392,1.12
141.147.185.115,2086,2086,false,NRT,Asia Pacific,Tokyo,273,1.12
140.238.91.128,2086,2086,false,LHR,Europe,London,159,1.12
193.122.103.13,2052,2052,false,NRT,Asia Pacific,Tokyo,116,1.12
168.138.206.220,2053,0,true,NRT,Asia Pacific,Tokyo,437,1.12
130.61.178.167,2052,0,false,FRA,Europe,Frankfurt,153,1.12
130.61.230.29,8880,0,false,FRA,Europe,Frankfurt,152,1.12
152.70.161.116,2086,0,false,FRA,Europe,Frankfurt,352,1.12
141.147.38.213,2082,2082,false,FRA,Europe,Frankfurt,357,1.12
144.24.177.162,2053,0,true,FRA,Europe,Frankfurt,359,1.12
130.61.119.6,2082,2082,false,FRA,Europe,Frankfurt,318,1.12
158.180.41.27,8080,0,false,FRA,Europe,Frankfurt,158,1.12
152.67.150.65,2052,2052,false,LHR,Europe,London,199,1.12
141.147.23.198,443,0,true,FRA,Europe,Frankfurt,379,1.12
141.147.182.65,2087,0,true,NRT,Asia Pacific,Tokyo,475,1.12
152.70.104.55,80,80,false,NRT,Asia Pacific,Tokyo,331,1.11
132.145.30.120,80,80,false,LHR,Europe,London,190,1.11
130.61.221.120,2095,2095,false,FRA,Europe,Frankfurt,340,1.11
130.61.98.60,443,0,true,FRA,Europe,Frankfurt,329,1.11
130.162.167.168,2083,0,true,LHR,Europe,London,174,1.11
129.159.197.159,2083,0,true,FRA,Europe,Frankfurt,354,1.11
168.138.210.130,443,80,true,NRT,Asia Pacific,Tokyo,367,1.11
158.101.196.121,2096,0,true,AMS,Europe,Amsterdam,166,1.11
141.147.68.181,2053,0,true,LHR,Europe,London,239,1.11
193.122.109.134,2082,2082,false,NRT,Asia Pacific,Tokyo,112,1.11
140.238.99.37,2096,0,true,LHR,Europe,London,188,1.11
193.122.116.249,2095,2095,false,NRT,Asia Pacific,Tokyo,116,1.11
141.147.45.246,2082,2082,false,FRA,Europe,Frankfurt,344,1.11
140.238.98.30,8443,0,true,LHR,Europe,London,162,1.11
144.24.163.115,8880,0,false,FRA,Europe,Frankfurt,386,1.11
130.61.169.178,8880,8880,false,FRA,Europe,Frankfurt,304,1.11
158.180.47.241,2096,0,true,FRA,Europe,Frankfurt,405,1.11
130.61.112.66,2053,0,true,FRA,Europe,Frankfurt,351,1.11
130.61.213.99,2095,2095,false,FRA,Europe,Frankfurt,165,1.11
130.61.171.191,2052,2052,false,FRA,Europe,Frankfurt,159,1.11
152.70.110.29,2087,0,true,NRT,Asia Pacific,Tokyo,366,1.11
152.70.97.94,2095,2095,false,NRT,Asia Pacific,Tokyo,392,1.11
152.70.160.57,2086,2086,false,FRA,Europe,Frankfurt,359,1.11
130.61.183.115,443,0,true,FRA,Europe,Frankfurt,370,1.11
130.61.178.249,2086,0,false,FRA,Europe,Frankfurt,357,1.11
141.147.58.241,443,0,true,FRA,Europe,Frankfurt,155,1.11
152.70.161.116,2096,0,true,FRA,Europe,Frankfurt,339,1.11
132.145.43.147,2083,0,true,LHR,Europe,London,181,1.11
141.147.47.177,2082,0,false,FRA,Europe,Frankfurt,164,1.11
130.61.130.85,2052,0,false,FRA,Europe,Frankfurt,324,1.11
129.154.222.112,2053,0,true,NRT,Asia Pacific,Tokyo,169,1.11
130.61.22.9,2083,0,true,FRA,Europe,Frankfurt,330,1.11
158.180.44.200,8443,0,true,FRA,Europe,Frankfurt,316,1.11
130.61.226.37,8080,8080,false,FRA,Europe,Frankfurt,362,1.11
152.70.165.127,2095,0,false,FRA,Europe,Frankfurt,381,1.11
146.56.141.203,2053,0,true,NRT,Asia Pacific,Tokyo,127,1.10
146.56.134.249,2053,0,true,NRT,Asia Pacific,Tokyo,116,1.10
140.238.102.109,2053,0,true,LHR,Europe,London,186,1.10
144.24.187.183,2095,2095,false,FRA,Europe,Frankfurt,330,1.10
152.70.163.83,2082,0,false,FRA,Europe,Frankfurt,364,1.10
141.147.23.24,80,0,false,FRA,Europe,Frankfurt,389,1.10
130.61.32.171,8880,0,false,FRA,Europe,Frankfurt,166,1.10
143.47.237.234,2082,2082,false,LHR,Europe,London,173,1.10
152.70.110.29,2083,0,true,NRT,Asia Pacific,Tokyo,318,1.10
130.61.109.123,2086,0,false,FRA,Europe,Frankfurt,360,1.10
158.180.44.39,2087,0,true,FRA,Europe,Frankfurt,359,1.10
130.162.184.194,2082,2082,false,LHR,Europe,London,199,1.10
158.180.53.193,2086,2086,false,FRA,Europe,Frankfurt,156,1.10
144.24.187.98,443,0,true,FRA,Europe,Frankfurt,150,1.10
130.61.184.186,8080,8080,false,FRA,Europe,Frankfurt,166,1.10
130.61.22.65,2083,0,true,FRA,Europe,Frankfurt,155,1.10
138.2.45.241,2095,0,false,KIX,Asia Pacific,Osaka,78,1.10
130.61.238.235,80,80,false,FRA,Europe,Frankfurt,326,1.10
130.61.140.14,2087,0,true,FRA,Europe,Frankfurt,182,1.10
146.56.118.129,8880,8880,false,NRT,Asia Pacific,Tokyo,151,1.10
130.61.227.143,80,80,false,FRA,Europe,Frankfurt,307,1.10
141.147.23.213,2087,0,true,FRA,Europe,Frankfurt,254,1.10
141.147.52.144,8080,8080,false,FRA,Europe,Frankfurt,357,1.10
193.122.116.210,2082,2082,false,NRT,Asia Pacific,Tokyo,115,1.10
89.168.85.255,8080,8080,false,FRA,Europe,Frankfurt,328,1.10
150.230.117.206,2082,0,false,LHR,Europe,London,183,1.10
130.61.212.178,2086,0,false,DUS,Europe,Düsseldorf,378,1.10
141.147.19.143,2052,2052,false,FRA,Europe,Frankfurt,179,1.10
141.148.242.207,2096,0,true,AMS,Europe,Amsterdam,185,1.10
140.238.97.149,2083,0,true,LHR,Europe,London,179,1.10
130.61.138.40,2052,2052,false,FRA,Europe,Frankfurt,340,1.10
141.147.18.48,443,0,true,FRA,Europe,Frankfurt,161,1.10
132.145.30.131,2053,0,true,LHR,Europe,London,182,1.10
152.70.57.39,2053,0,true,AMS,Europe,Amsterdam,338,1.09
130.61.150.17,2096,0,true,FRA,Europe,Frankfurt,339,1.09
130.61.33.48,2086,2086,false,FRA,Europe,Frankfurt,166,1.09
143.47.239.247,2083,0,true,LHR,Europe,London,166,1.09
141.147.187.230,2083,0,true,NRT,Asia Pacific,Tokyo,366,1.09
130.61.139.184,2086,0,false,FRA,Europe,Frankfurt,159,1.09
193.122.123.183,2052,2052,false,NRT,Asia Pacific,Tokyo,107,1.09
141.144.245.136,2083,0,true,FRA,Europe,Frankfurt,155,1.09
138.2.33.241,2096,0,true,KIX,Asia Pacific,Osaka,102,1.09
130.61.118.80,80,0,false,FRA,Europe,Frankfurt,310,1.09
130.61.168.119,2083,0,true,FRA,Europe,Frankfurt,390,1.09
130.61.157.203,2096,0,true,FRA,Europe,Frankfurt,153,1.09
130.61.31.103,443,0,true,FRA,Europe,Frankfurt,378,1.09
130.61.225.197,443,80,true,FRA,Europe,Frankfurt,378,1.09
89.168.85.255,2082,0,false,FRA,Europe,Frankfurt,153,1.09
193.122.100.11,2052,2052,false,NRT,Asia Pacific,Tokyo,114,1.09
144.24.187.98,2053,0,true,FRA,Europe,Frankfurt,357,1.09
158.180.49.101,2053,0,true,FRA,Europe,Frankfurt,299,1.09
158.180.34.252,2082,0,false,FRA,Europe,Frankfurt,162,1.09
207.127.95.194,2086,2086,false,ARN,Europe,Stockholm,189,1.09
158.180.44.151,2096,0,true,FRA,Europe,Frankfurt,155,1.09
168.138.36.232,2053,0,true,NRT,Asia Pacific,Tokyo,107,1.09
140.238.78.251,2052,2052,false,LHR,Europe,London,181,1.09
152.70.173.89,8880,0,false,FRA,Europe,Frankfurt,161,1.09
141.147.113.57,8080,8080,false,LHR,Europe,London,159,1.09
158.180.60.43,443,80,true,FRA,Europe,Frankfurt,378,1.09
158.180.56.14,80,80,false,FRA,Europe,Frankfurt,164,1.09
140.238.37.188,8443,0,true,NRT,Asia Pacific,Tokyo,370,1.09
152.70.161.171,2082,0,false,FRA,Europe,Frankfurt,333,1.09
140.238.93.138,2087,0,true,LHR,Europe,London,160,1.08
130.61.250.225,2082,0,false,FRA,Europe,Frankfurt,375,1.08
144.24.91.134,2087,0,true,NRT,Asia Pacific,Tokyo,175,1.08
130.61.183.200,2082,0,false,FRA,Europe,Frankfurt,348,1.08
140.238.64.107,8080,8080,false,LHR,Europe,London,174,1.08
168.138.220.41,2083,0,true,NRT,Asia Pacific,Tokyo,400,1.08
152.70.160.57,443,0,true,FRA,Europe,Frankfurt,161,1.08
130.61.179.34,2095,0,false,FRA,Europe,Frankfurt,366,1.08
130.61.32.141,2052,0,false,FRA,Europe,Frankfurt,355,1.08
193.122.123.0,2087,0,true,NRT,Asia Pacific,Tokyo,237,1.08
140.238.58.205,2095,0,false,NRT,Asia Pacific,Tokyo,387,1.08
130.61.200.223,2052,2052,false,FRA,Europe,Frankfurt,365,1.08
141.147.46.50,443,0,true,FRA,Europe,Frankfurt,393,1.08
130.61.128.129,80,0,false,FRA,Europe,Frankfurt,169,1.08
141.147.69.204,443,0,true,LHR,Europe,London,204,1.08
141.147.182.65,8443,0,true,NRT,Asia Pacific,Tokyo,281,1.08
144.24.164.10,80,80,false,FRA,Europe,Frankfurt,390,1.08
130.61.200.223,2086,0,false,FRA,Europe,Frankfurt,372,1.08
141.147.23.198,2087,0,true,FRA,Europe,Frankfurt,215,1.08
158.180.57.119,443,80,true,FRA,Europe,Frankfurt,389,1.08
130.61.143.204,2096,0,true,FRA,Europe,Frankfurt,348,1.08
130.61.115.163,8443,0,true,FRA,Europe,Frankfurt,369,1.08
141.147.23.24,2087,0,true,FRA,Europe,Frankfurt,373,1.08
141.147.28.186,2096,0,true,FRA,Europe,Frankfurt,316,1.08
158.180.45.81,2053,0,true,FRA,Europe,Frankfurt,358,1.08
144.24.187.117,2082,0,false,FRA,Europe,Frankfurt,354,1.08
130.61.17.213,8080,8080,false,FRA,Europe,Frankfurt,386,1.08
130.61.92.123,80,80,false,FRA,Europe,Frankfurt,300,1.08
130.61.238.100,2053,0,true,FRA,Europe,Frankfurt,373,1.08
130.61.32.171,2087,0,true,FRA,Europe,Frankfurt,153,1.08
132.145.29.194,8443,0,true,LHR,Europe,London,160,1.08
141.147.23.213,80,0,false,FRA,Europe,Frankfurt,374,1.08
141.147.102.203,2086,2086,false,LHR,Europe,London,182,1.08
141.147.186.50,2086,2086,false,NRT,Asia Pacific,Tokyo,222,1.07
130.61.236.202,2052,0,false,FRA,Europe,Frankfurt,153,1.07
130.61.129.77,80,80,false,FRA,Europe,Frankfurt,156,1.07
141.147.182.65,2083,0,true,NRT,Asia Pacific,Tokyo,459,1.07
130.61.176.248,443,0,true,FRA,Europe,Frankfurt,245,1.07
130.61.180.164,2053,0,true,FRA,Europe,Frankfurt,401,1.07
130.61.238.23,2095,2095,false,FRA,Europe,Frankfurt,160,1.07
141.147.179.103,2095,2095,false,NRT,Asia Pacific,Tokyo,328,1.07
130.61.181.158,2082,2082,false,FRA,Europe,Frankfurt,159,1.07
158.180.40.27,8443,0,true,FRA,Europe,Frankfurt,338,1.07
130.61.191.87,2095,0,false,FRA,Europe,Frankfurt,159,1.07
130.61.183.115,2087,0,true,FRA,Europe,Frankfurt,298,1.07
140.238.92.106,8443,0,true,LHR,Europe,London,186,1.07
130.61.108.46,2052,2052,false,FRA,Europe,Frankfurt,298,1.07
141.147.52.47,443,0,true,FRA,Europe,Frankfurt,365,1.07
130.61.27.2,2052,0,false,FRA,Europe,Frankfurt,156,1.07
130.61.93.115,80,0,false,FRA,Europe,Frankfurt,329,1.07
130.61.228.227,80,80,false,FRA,Europe,Frankfurt,350,1.07
130.61.22.65,2052,0,false,FRA,Europe,Frankfurt,349,1.07
130.61.220.31,2087,0,true,FRA,Europe,Frankfurt,339,1.07
130.61.31.103,2096,0,true,FRA,Europe,Frankfurt,367,1.07
130.61.28.52,80,80,false,FRA,Europe,Frankfurt,160,1.07
130.61.143.10,2096,0,true,FRA,Europe,Frankfurt,376,1.07
158.180.40.71,2083,0,true,FRA,Europe,Frankfurt,268,1.07
130.61.22.9,2052,2052,false,FRA,Europe,Frankfurt,328,1.07
132.145.31.226,2095,2095,false,LHR,Europe,London,181,1.07
130.61.218.205,8880,8880,false,FRA,Europe,Frankfurt,179,1.07
158.180.37.219,2095,0,false,FRA,Europe,Frankfurt,322,1.07
130.61.182.93,2052,0,false,FRA,Europe,Frankfurt,379,1.07
130.61.140.12,8880,0,false,FRA,Europe,Frankfurt,304,1.07
158.180.46.20,8080,8080,false,FRA,Europe,Frankfurt,171,1.07
141.147.163.209,2087,0,true,NRT,Asia Pacific,Tokyo,358,1.06
152.70.108.159,2086,0,false,NRT,Asia Pacific,Tokyo,408,1.06
140.238.59.164,8880,0,false,NRT,Asia Pacific,Tokyo,254,1.06
130.61.115.119,8443,0,true,FRA,Europe,Frankfurt,371,1.06
143.47.226.3,8443,0,true,LHR,Europe,London,190,1.06
158.180.43.168,8880,0,false,FRA,Europe,Frankfurt,394,1.06
130.61.21.151,2096,0,true,FRA,Europe,Frankfurt,314,1.06
130.61.16.202,2096,0,true,FRA,Europe,Frankfurt,168,1.06
141.147.57.105,2052,2052,false,FRA,Europe,Frankfurt,357,1.06
140.238.92.247,8443,0,true,LHR,Europe,London,177,1.06
152.70.111.251,8443,0,true,NRT,Asia Pacific,Tokyo,391,1.06
130.61.246.241,80,0,false,FRA,Europe,Frankfurt,162,1.06
130.61.144.186,2087,0,true,FRA,Europe,Frankfurt,162,1.06
130.61.220.200,443,80,true,FRA,Europe,Frankfurt,160,1.06
140.238.172.122,443,0,true,MXP,Europe,Milan,169,1.06
132.145.29.181,2052,2052,false,LHR,Europe,London,159,1.06
141.147.24.95,443,0,true,FRA,Europe,Frankfurt,347,1.06
130.61.237.36,2052,2052,false,FRA,Europe,Frankfurt,345,1.06
168.138.199.200,2082,2082,false,NRT,Asia Pacific,Tokyo,384,1.06
152.70.182.237,8080,0,false,FRA,Europe,Frankfurt,365,1.06
132.145.113.189,2053,0,true,NRT,Asia Pacific,Tokyo,396,1.06
144.24.170.139,2083,0,true,FRA,Europe,Frankfurt,379,1.06
143.47.229.24,443,80,true,LHR,Europe,London,170,1.05
144.24.189.252,8880,0,false,FRA,Europe,Frankfurt,154,1.05
152.70.108.159,2095,2095,false,NRT,Asia Pacific,Tokyo,337,1.05
130.61.225.23,2053,0,true,FRA,Europe,Frankfurt,309,1.05
130.61.209.84,2053,0,true,FRA,Europe,Frankfurt,161,1.05
130.61.178.249,2095,2095,false,FRA,Europe,Frankfurt,334,1.05
130.61.178.18,8443,0,true,FRA,Europe,Frankfurt,167,1.05
141.147.102.241,2095,2095,false,LHR,Europe,London,191,1.05
138.2.38.95,2083,0,true,KIX,Asia Pacific,Osaka,91,1.05
144.24.79.237,2087,0,true,NRT,Asia Pacific,Tokyo,201,1.05
152.67.136.138,80,80,false,LHR,Europe,London,159,1.05
144.24.191.227,2087,0,true,FRA,Europe,Frankfurt,338,1.05
130.61.113.105,443,80,true,FRA,Europe,Frankfurt,373,1.05
130.61.144.186,8443,0,true,FRA,Europe,Frankfurt,336,1.05
143.47.227.186,2087,0,true,LHR,Europe,London,251,1.05
144.24.189.252,80,0,false,FRA,Europe,Frankfurt,155,1.05
141.147.38.203,2052,0,false,FRA,Europe,Frankfurt,390,1.05
130.61.136.42,8080,0,false,FRA,Europe,Frankfurt,169,1.05
152.70.173.89,8080,8080,false,FRA,Europe,Frankfurt,362,1.05
193.122.61.235,2096,0,true,FRA,Europe,Frankfurt,173,1.05
141.147.60.10,2087,0,true,FRA,Europe,Frankfurt,358,1.05
130.61.213.187,2086,0,false,FRA,Europe,Frankfurt,315,1.05
141.147.26.120,2095,0,false,FRA,Europe,Frankfurt,342,1.05
144.24.180.205,8443,0,true,FRA,Europe,Frankfurt,364,1.05
130.61.19.46,2052,2052,false,FRA,Europe,Frankfurt,336,1.05
130.61.238.100,2095,0,false,FRA,Europe,Frankfurt,375,1.05
141.147.79.149,2083,0,true,LHR,Europe,London,180,1.04
141.147.74.57,2086,2086,false,LHR,Europe,London,174,1.04
130.61.142.175,2082,0,false,FRA,Europe,Frankfurt,294,1.04
141.147.114.45,2095,2095,false,LHR,Europe,London,160,1.04
144.24.187.247,2095,0,false,FRA,Europe,Frankfurt,303,1.04
158.180.41.27,2095,0,false,FRA,Europe,Frankfurt,354,1.04
130.61.190.99,2083,0,true,FRA,Europe,Frankfurt,172,1.04
130.61.253.103,2086,0,false,FRA,Europe,Frankfurt,364,1.04
130.61.193.169,2095,0,false,FRA,Europe,Frankfurt,369,1.04
141.147.38.213,80,0,false,FRA,Europe,Frankfurt,330,1.04
144.21.51.247,2083,0,true,LHR,Europe,London,188,1.04
141.147.14.247,8443,0,true,FRA,Europe,Frankfurt,305,1.04
130.61.209.15,2096,0,true,FRA,Europe,Frankfurt,340,1.04
130.61.148.73,80,80,false,FRA,Europe,Frankfurt,314,1.04
130.61.91.136,2082,0,false,FRA,Europe,Frankfurt,289,1.04
168.138.35.197,2053,0,true,KIX,Asia Pacific,Osaka,92,1.04
132.145.121.243,443,0,true,NRT,Asia Pacific,Tokyo,384,1.04
130.61.176.209,2082,0,false,FRA,Europe,Frankfurt,287,1.04
144.24.180.205,8880,0,false,FRA,Europe,Frankfurt,396,1.04
141.147.59.222,2086,2086,false,FRA,Europe,Frankfurt,353,1.04
140.238.93.145,443,80,true,LHR,Europe,London,228,1.04
141.147.188.201,2052,2052,false,NRT,Asia Pacific,Tokyo,222,1.04
130.61.173.28,2052,2052,false,FRA,Europe,Frankfurt,361,1.04
130.61.239.240,2053,0,true,FRA,Europe,Frankfurt,383,1.04
193.122.110.51,2052,0,false,NRT,Asia Pacific,Tokyo,119,1.04
130.61.123.126,2052,0,false,FRA,Europe,Frankfurt,350,1.04
130.61.147.97,2053,0,true,FRA,Europe,Frankfurt,361,1.04
130.162.174.224,2096,0,true,LHR,Europe,London,197,1.04
146.56.140.189,80,80,false,NRT,Asia Pacific,Tokyo,147,1.04
152.70.177.146,2087,0,true,FRA,Europe,Frankfurt,303,1.04
130.61.161.49,2052,2052,false,FRA,Europe,Frankfurt,357,1.04
130.61.29.230,8443,0,true,FRA,Europe,Frankfurt,397,1.04
130.61.119.236,2086,2086,false,FRA,Europe,Frankfurt,308,1.04
130.61.130.38,2083,0,true,FRA,Europe,Frankfurt,354,1.04
130.61.181.158,2052,2052,false,FRA,Europe,Frankfurt,394,1.04
141.147.86.220,2083,0,true,LHR,Europe,London,363,1.04
130.61.17.59,8443,0,true,FRA,Europe,Frankfurt,355,1.04
130.61.175.120,2087,0,true,FRA,Europe,Frankfurt,377,1.04
168.138.203.172,8880,8880,false,NRT,Asia Pacific,Tokyo,355,1.04
130.61.216.19,8080,8080,false,FRA,Europe,Frankfurt,349,1.04
144.24.182.225,2087,0,true,FRA,Europe,Frankfurt,187,1.03
129.151.72.68,8880,8880,false,LHR,Europe,London,171,1.03
158.180.35.253,2083,0,true,FRA,Europe,Frankfurt,312,1.03
150.230.113.93,2086,0,false,LHR,Europe,London,160,1.03
152.70.106.99,8080,8080,false,NRT,Asia Pacific,Tokyo,318,1.03
130.61.184.34,80,80,false,FRA,Europe,Frankfurt,352,1.03
144.24.191.227,443,0,true,FRA,Europe,Frankfurt,323,1.03
132.226.9.163,2086,2086,false,NRT,Asia Pacific,Tokyo,390,1.03
130.61.210.238,8880,0,false,FRA,Europe,Frankfurt,345,1.03
130.61.178.190,2086,0,false,FRA,Europe,Frankfurt,172,1.03
130.61.217.85,2052,2052,false,FRA,Europe,Frankfurt,345,1.03
158.180.44.5,2086,0,false,FRA,Europe,Frankfurt,156,1.03
131.186.36.169,8443,0,true,NRT,Asia Pacific,Tokyo,384,1.03
130.61.130.218,2086,0,false,FRA,Europe,Frankfurt,321,1.03
130.61.144.227,2086,0,false,FRA,Europe,Frankfurt,384,1.03
131.186.32.247,443,80,true,NRT,Asia Pacific,Tokyo,410,1.03
130.61.112.232,2095,2095,false,FRA,Europe,Frankfurt,393,1.03
144.24.94.9,8080,8080,false,NRT,Asia Pacific,Tokyo,118,1.03
130.61.109.230,2095,2095,false,FRA,Europe,Frankfurt,339,1.03
140.238.77.240,2083,0,true,LHR,Europe,London,174,1.03
130.61.177.9,443,0,true,FRA,Europe,Frankfurt,359,1.03
130.61.100.153,2096,0,true,FRA,Europe,Frankfurt,168,1.03
140.238.79.200,2086,2086,false,LHR,Europe,London,172,1.03
130.61.170.144,2095,0,false,FRA,Europe,Frankfurt,161,1.03
130.61.233.188,2052,0,false,FRA,Europe,Frankfurt,154,1.03
144.24.187.183,2052,0,false,FRA,Europe,Frankfurt,313,1.03
130.61.148.242,443,0,true,FRA,Europe,Frankfurt,172,1.03
130.61.143.193,2083,0,true,FRA,Europe,Frankfurt,401,1.03
130.61.235.94,2086,2086,false,FRA,Europe,Frankfurt,367,1.02
141.148.233.25,8080,0,false,AMS,Europe,Amsterdam,166,1.02
140.238.171.253,443,0,true,MXP,Europe,Milan,192,1.02
150.230.123.63,8080,8080,false,LHR,Europe,London,161,1.02
130.61.139.62,8080,0,false,FRA,Europe,Frankfurt,358,1.02
141.147.87.227,2087,0,true,LHR,Europe,London,262,1.02
130.61.18.196,2052,2052,false,FRA,Europe,Frankfurt,350,1.02
130.61.25.129,8880,0,false,FRA,Europe,Frankfurt,372,1.02
130.61.253.103,8443,0,true,FRA,Europe,Frankfurt,328,1.02
